deviceCategory,unifiedPagePathScreen,unifiedScreenName,screenPageViews
desktop,/product/404970213,상품상세,13
desktop,/search/menu,2025년 신규회원 웰컴 베네핏,13
desktop,/search/menu,보리보리 베스트 상품,13
desktop,/cart,묶음배송 상품,12
desktop,/deal/269054179,보리보리,12
desktop,/deal/339465044,보리보리,12
desktop,/home,브랜드,12
desktop,/member/change-password,상품상세,12
desktop,/member/login,[즉시전송] 오피스2021 2019 2016 영구한글판 정품키+설치링크 제품키,12
desktop,/plan/242865,보리보리,12
desktop,/plan/264775,기획전,12
desktop,/plan/267317,기획전,12
desktop,/plan/269925,기획전,12
desktop,/plan/271212,기획전,12
desktop,/plan/274642,보리보리,12
desktop,/product/340266713,상품상세,12
desktop,/product/388855206,보리보리,12
desktop,/product/403821349,"[헤이미니] 가을 신상 쇼핑 베스트템 5,500원부터~ 82%OFF 데님/상하복/맨투맨/원피스 130종 택1",12
desktop,/search/한복,보리보리,12
desktop,/cart,주니어 라벨포인트 루즈핏 면 바지,11
desktop,/cart,주문/배송조회,11
desktop,/deal/303089524,[네파키즈 브랜드데이] 역시즌 프리오더&가을오픈,11
desktop,/deal/327647915,[빈폴키즈] 새학기 준비! 빈폴키즈와 함께 해요,11
desktop,/deal/327647915,딜 상세,11
desktop,/deal/352882997,딜 상세,11
desktop,/home,[DAKS 프리미엄] 추석 STYLE GUIDE,11
desktop,/item/34491,보리보리,11
desktop,/member,2025년 신규회원 웰컴 베네핏,11
desktop,/member/login,"[헤이미니] 가을 신상 쇼핑 베스트템 5,500원부터~ 82%OFF 데님/상하복/맨투맨/원피스 130종 택1",11
desktop,/mypage/benefit,보리보리,11
desktop,/mypage/order/cancel/result,주문취소,11
desktop,/plan/123469,기획전,11
desktop,/plan/271144,9월 보리위크 애프터 세일🍂 MAX 89% OFF,11
desktop,/plan/97102,기획전,11
desktop,/product/346138168,상품상세,11
desktop,/product/349585049,상품상세,11
desktop,/product/369342651,보리보리,11
desktop,/product/385699209,보리보리,11
desktop,/product/393843212,보리보리,11
desktop,/product/393912978,상품상세,11
desktop,/product/402685907,보리보리,11
desktop,/product/402685907,상품상세,11
desktop,/product/405232197,MICROSOFT 윈도우 11 Pro 처음사용자용 한글(영구),11
desktop,/product/405319134,상품상세,11
desktop,/cart,쿠폰,10
desktop,/customer/faq,고객센터,10
desktop,/deal/323173876,보리보리,10
desktop,/deal/333359665,[빈폴키즈] 새학기 준비! 빈폴키즈와 함께 해요,10
desktop,/deal/362789735,보리보리,10
desktop,/deal/403585919,보리보리,10
desktop,/home,[밀크마일X보리보리] 가을본격준비 초신상 할인가,10
desktop,/home,보리보리 원피스/점프수트,10
desktop,/item/34416,보리보리 실내복,10
desktop,/item/34486,보리보리 상하복,10
desktop,/member/login,9월 보리위크 애프터 세일🍂 MAX 89% OFF,10
desktop,/member/login,[즉시전송] 오피스2021 2019 2016 영구버전 정품키+설치링크 ESD다운로드,10
desktop,/plan/202042,보리보리,10
desktop,/plan/9426,기획전,10
desktop,/product/360111186,상품상세,10
desktop,/product/360171660,상품상세,10
desktop,/product/370260286,상품상세,10
desktop,/product/385618531,보리보리,10
desktop,/product/390527311,보리보리,10
desktop,/product/404604044,상품상세,10
desktop,/product/404721080,보리보리,10
desktop,/product/404906961,보리보리,10
desktop,/product/405083176,보리보리,10
desktop,/product/405155658,상품상세,10
desktop,/product/405663974,[즉시전송] 오피스2021 2019 2016 영구한글판 정품키+설치링크 제품키,10
desktop,/product/405976117,보리보리,10
